reference_label,candidate_label,iou,reference_volume_voxels,candidate_volume_voxels,volume_mean_voxels,volume_difference_voxels,volume_difference_percent,is_volume_outlier
380,380,1.0,216,216,216.0,0,0.0,False
381,381,1.0,451,451,451.0,0,0.0,False
382,382,1.0,237,237,237.0,0,0.0,False
383,383,1.0,285,285,285.0,0,0.0,False
384,384,1.0,398,398,398.0,0,0.0,False
385,385,1.0,385,385,385.0,0,0.0,False
386,386,1.0,240,240,240.0,0,0.0,False
387,387,1.0,305,305,305.0,0,0.0,False
388,388,1.0,405,405,405.0,0,0.0,False
389,389,1.0,535,535,535.0,0,0.0,False
390,390,1.0,335,335,335.0,0,0.0,False
391,391,1.0,749,749,749.0,0,0.0,False
392,392,1.0,495,495,495.0,0,0.0,False
393,393,1.0,378,378,378.0,0,0.0,False
394,394,1.0,313,313,313.0,0,0.0,False
395,395,1.0,350,350,350.0,0,0.0,False
396,396,1.0,376,376,376.0,0,0.0,False
397,397,1.0,425,425,425.0,0,0.0,False
398,398,1.0,281,281,281.0,0,0.0,False
399,399,1.0,339,339,339.0,0,0.0,False
400,400,1.0,345,345,345.0,0,0.0,False
401,401,1.0,248,248,248.0,0,0.0,False
402,402,1.0,394,394,394.0,0,0.0,False
403,403,1.0,782,782,782.0,0,0.0,False
404,404,1.0,378,378,378.0,0,0.0,False
405,405,1.0,252,252,252.0,0,0.0,False
406,406,1.0,594,594,594.0,0,0.0,False
407,407,1.0,227,227,227.0,0,0.0,False
408,408,1.0,340,340,340.0,0,0.0,False
409,409,1.0,512,512,512.0,0,0.0,False
410,410,1.0,401,401,401.0,0,0.0,False
411,411,1.0,1122,1122,1122.0,0,0.0,False
412,412,1.0,446,446,446.0,0,0.0,False
413,413,1.0,450,450,450.0,0,0.0,False
414,414,1.0,381,381,381.0,0,0.0,False
415,415,1.0,491,491,491.0,0,0.0,False
416,416,1.0,459,459,459.0,0,0.0,False
417,417,1.0,322,322,322.0,0,0.0,False
418,418,1.0,295,295,295.0,0,0.0,False
419,419,1.0,299,299,299.0,0,0.0,False
420,420,1.0,278,278,278.0,0,0.0,False
421,421,1.0,322,322,322.0,0,0.0,False
422,422,1.0,290,290,290.0,0,0.0,False
423,423,1.0,279,279,279.0,0,0.0,False
424,424,1.0,323,323,323.0,0,0.0,False
425,425,1.0,332,332,332.0,0,0.0,False
426,426,1.0,395,395,395.0,0,0.0,False
427,427,1.0,339,339,339.0,0,0.0,False
428,428,1.0,263,263,263.0,0,0.0,False
429,429,1.0,351,351,351.0,0,0.0,False
430,430,1.0,243,243,243.0,0,0.0,False
431,431,1.0,580,580,580.0,0,0.0,False
432,432,1.0,205,205,205.0,0,0.0,False
433,433,1.0,421,421,421.0,0,0.0,False
434,434,1.0,445,445,445.0,0,0.0,False
435,435,1.0,372,372,372.0,0,0.0,False
436,436,1.0,371,371,371.0,0,0.0,False
437,437,1.0,427,427,427.0,0,0.0,False
438,438,1.0,417,417,417.0,0,0.0,False
439,439,1.0,380,380,380.0,0,0.0,False
440,440,1.0,235,235,235.0,0,0.0,False
441,441,1.0,376,376,376.0,0,0.0,False
442,442,1.0,324,324,324.0,0,0.0,False
443,443,1.0,392,392,392.0,0,0.0,False
444,444,1.0,205,205,205.0,0,0.0,False
445,445,1.0,260,260,260.0,0,0.0,False
446,446,1.0,478,478,478.0,0,0.0,False
447,447,1.0,468,468,468.0,0,0.0,False
448,448,1.0,529,529,529.0,0,0.0,False
449,449,1.0,211,211,211.0,0,0.0,False
450,450,1.0,238,238,238.0,0,0.0,False
451,451,1.0,333,333,333.0,0,0.0,False
452,452,1.0,238,238,238.0,0,0.0,False
453,453,1.0,334,334,334.0,0,0.0,False
454,454,1.0,349,349,349.0,0,0.0,False
455,455,1.0,551,551,551.0,0,0.0,False
456,456,1.0,316,316,316.0,0,0.0,False
457,457,1.0,523,523,523.0,0,0.0,False
458,458,1.0,501,501,501.0,0,0.0,False
459,459,1.0,451,451,451.0,0,0.0,False
460,460,1.0,406,406,406.0,0,0.0,False
461,461,1.0,200,200,200.0,0,0.0,False
462,462,1.0,399,399,399.0,0,0.0,False
463,463,1.0,641,641,641.0,0,0.0,False
464,464,1.0,324,324,324.0,0,0.0,False
