reference_label,candidate_label,iou,reference_volume_voxels,candidate_volume_voxels,volume_mean_voxels,volume_difference_voxels,volume_difference_percent,is_volume_outlier
1119,1119,1.0,480,480,480.0,0,0.0,False
1120,1120,1.0,882,882,882.0,0,0.0,False
1121,1121,1.0,475,475,475.0,0,0.0,False
1122,1122,1.0,570,570,570.0,0,0.0,False
1123,1123,1.0,404,404,404.0,0,0.0,False
1124,1124,1.0,238,238,238.0,0,0.0,False
1125,1125,1.0,757,757,757.0,0,0.0,False
1126,1126,1.0,203,203,203.0,0,0.0,False
1127,1127,1.0,906,906,906.0,0,0.0,False
1128,1128,1.0,383,383,383.0,0,0.0,False
1129,1129,1.0,504,504,504.0,0,0.0,False
1130,1130,1.0,898,898,898.0,0,0.0,False
1131,1131,1.0,1016,1016,1016.0,0,0.0,False
1132,1132,1.0,467,467,467.0,0,0.0,False
1133,1133,1.0,542,542,542.0,0,0.0,False
1134,1134,1.0,1143,1143,1143.0,0,0.0,False
1135,1135,1.0,396,396,396.0,0,0.0,False
1136,1136,1.0,344,344,344.0,0,0.0,False
1137,1137,1.0,603,603,603.0,0,0.0,False
1138,1138,1.0,227,227,227.0,0,0.0,False
1139,1139,1.0,362,362,362.0,0,0.0,False
1140,1140,1.0,454,454,454.0,0,0.0,False
1141,1141,1.0,647,647,647.0,0,0.0,False
1142,1142,1.0,665,665,665.0,0,0.0,False
1143,1143,1.0,263,263,263.0,0,0.0,False
1144,1144,1.0,334,334,334.0,0,0.0,False
1145,1145,1.0,328,328,328.0,0,0.0,False
1146,1146,1.0,290,290,290.0,0,0.0,False
1147,1147,1.0,618,618,618.0,0,0.0,False
1148,1148,1.0,308,308,308.0,0,0.0,False
1149,1149,1.0,703,703,703.0,0,0.0,False
1150,1150,1.0,497,497,497.0,0,0.0,False
1151,1151,1.0,370,370,370.0,0,0.0,False
1152,1152,1.0,565,565,565.0,0,0.0,False
1153,1153,1.0,589,589,589.0,0,0.0,False
1154,1154,1.0,258,258,258.0,0,0.0,False
1155,1155,1.0,633,633,633.0,0,0.0,False
1156,1156,1.0,459,459,459.0,0,0.0,False
1157,1157,1.0,496,496,496.0,0,0.0,False
1158,1158,1.0,723,723,723.0,0,0.0,False
1159,1159,1.0,291,291,291.0,0,0.0,False
1160,1160,1.0,338,338,338.0,0,0.0,False
1161,1161,1.0,665,665,665.0,0,0.0,False
1162,1162,1.0,321,321,321.0,0,0.0,False
1163,1163,1.0,564,564,564.0,0,0.0,False
1164,1164,1.0,475,475,475.0,0,0.0,False
1165,1165,1.0,499,499,499.0,0,0.0,False
1166,1166,1.0,568,568,568.0,0,0.0,False
1167,1167,1.0,702,702,702.0,0,0.0,False
1168,1168,1.0,250,250,250.0,0,0.0,False
1169,1169,1.0,853,853,853.0,0,0.0,False
1170,1170,1.0,469,469,469.0,0,0.0,False
1171,1171,1.0,837,837,837.0,0,0.0,False
1172,1172,1.0,776,776,776.0,0,0.0,False
1173,1173,1.0,466,466,466.0,0,0.0,False
1174,1174,1.0,1063,1063,1063.0,0,0.0,False
1175,1175,1.0,774,774,774.0,0,0.0,False
1176,1176,1.0,580,580,580.0,0,0.0,False
1177,1177,1.0,637,637,637.0,0,0.0,False
1178,1178,1.0,813,813,813.0,0,0.0,False
1179,1179,1.0,1119,1119,1119.0,0,0.0,False
1180,1180,1.0,771,771,771.0,0,0.0,False
1181,1181,1.0,315,315,315.0,0,0.0,False
1182,1182,1.0,330,330,330.0,0,0.0,False
1183,1183,1.0,504,504,504.0,0,0.0,False
1184,1184,1.0,728,728,728.0,0,0.0,False
1185,1185,1.0,550,550,550.0,0,0.0,False
1186,1186,1.0,685,685,685.0,0,0.0,False
1187,1187,1.0,580,580,580.0,0,0.0,False
1188,1188,1.0,603,603,603.0,0,0.0,False
1189,1189,1.0,426,426,426.0,0,0.0,False
1190,1190,1.0,279,279,279.0,0,0.0,False
1191,1191,1.0,1171,1171,1171.0,0,0.0,False
1192,1192,1.0,1014,1014,1014.0,0,0.0,False
1193,1193,1.0,313,313,313.0,0,0.0,False
1194,1194,1.0,387,387,387.0,0,0.0,False
1195,1195,1.0,265,265,265.0,0,0.0,False
1196,1196,1.0,764,764,764.0,0,0.0,False
1197,1197,1.0,613,613,613.0,0,0.0,False
1198,1198,1.0,772,772,772.0,0,0.0,False
1199,1199,1.0,724,724,724.0,0,0.0,False
1200,1200,1.0,818,818,818.0,0,0.0,False
1201,1201,1.0,836,836,836.0,0,0.0,False
1202,1202,1.0,434,434,434.0,0,0.0,False
1203,1203,1.0,550,550,550.0,0,0.0,False
1204,1204,1.0,301,301,301.0,0,0.0,False
1205,1205,1.0,803,803,803.0,0,0.0,False
1206,1206,1.0,1436,1436,1436.0,0,0.0,False
1207,1207,1.0,258,258,258.0,0,0.0,False
1208,1208,1.0,491,491,491.0,0,0.0,False
1209,1209,1.0,348,348,348.0,0,0.0,False
1210,1210,1.0,1377,1377,1377.0,0,0.0,False
1211,1211,1.0,654,654,654.0,0,0.0,False
1212,1212,1.0,522,522,522.0,0,0.0,False
1213,1213,1.0,792,792,792.0,0,0.0,False
1214,1214,1.0,690,690,690.0,0,0.0,False
1215,1215,1.0,312,312,312.0,0,0.0,False
1216,1216,1.0,700,700,700.0,0,0.0,False
1217,1217,1.0,933,933,933.0,0,0.0,False
1218,1218,1.0,638,638,638.0,0,0.0,False
1219,1219,1.0,713,713,713.0,0,0.0,False
1220,1220,1.0,597,597,597.0,0,0.0,False
1221,1221,1.0,282,282,282.0,0,0.0,False
1222,1222,1.0,552,552,552.0,0,0.0,False
1223,1223,1.0,895,895,895.0,0,0.0,False
1224,1224,1.0,662,662,662.0,0,0.0,False
1225,1225,1.0,602,602,602.0,0,0.0,False
1226,1226,1.0,668,668,668.0,0,0.0,False
1227,1227,1.0,314,314,314.0,0,0.0,False
1228,1228,1.0,425,425,425.0,0,0.0,False
1229,1229,1.0,879,879,879.0,0,0.0,False
1230,1230,1.0,230,230,230.0,0,0.0,False
1231,1231,1.0,676,676,676.0,0,0.0,False
1232,1232,1.0,746,746,746.0,0,0.0,False
1233,1233,1.0,825,825,825.0,0,0.0,False
1234,1234,1.0,458,458,458.0,0,0.0,False
1235,1235,1.0,219,219,219.0,0,0.0,False
1236,1236,1.0,776,776,776.0,0,0.0,False
1237,1237,1.0,248,248,248.0,0,0.0,False
1238,1238,1.0,665,665,665.0,0,0.0,False
1239,1239,1.0,1021,1021,1021.0,0,0.0,False
1240,1240,1.0,230,230,230.0,0,0.0,False
1241,1241,1.0,351,351,351.0,0,0.0,False
1242,1242,1.0,382,382,382.0,0,0.0,False
1243,1243,1.0,507,507,507.0,0,0.0,False
1244,1244,1.0,458,458,458.0,0,0.0,False
1245,1245,1.0,699,699,699.0,0,0.0,False
1246,1246,1.0,396,396,396.0,0,0.0,False
1247,1247,1.0,257,257,257.0,0,0.0,False
1248,1248,1.0,579,579,579.0,0,0.0,False
1249,1249,1.0,258,258,258.0,0,0.0,False
1250,1250,1.0,634,634,634.0,0,0.0,False
1251,1251,1.0,415,415,415.0,0,0.0,False
1252,1252,1.0,704,704,704.0,0,0.0,False
1253,1253,1.0,448,448,448.0,0,0.0,False
1254,1254,1.0,815,815,815.0,0,0.0,False
1255,1255,1.0,213,213,213.0,0,0.0,False
1256,1256,1.0,263,263,263.0,0,0.0,False
1257,1257,1.0,580,580,580.0,0,0.0,False
1258,1258,1.0,518,518,518.0,0,0.0,False
1259,1259,1.0,459,459,459.0,0,0.0,False
1260,1260,1.0,398,398,398.0,0,0.0,False
1261,1261,1.0,254,254,254.0,0,0.0,False
1262,1262,1.0,884,884,884.0,0,0.0,False
1263,1263,1.0,205,205,205.0,0,0.0,False
1264,1264,1.0,779,779,779.0,0,0.0,False
1265,1265,1.0,456,456,456.0,0,0.0,False
1266,1266,1.0,592,592,592.0,0,0.0,False
1267,1267,1.0,321,321,321.0,0,0.0,False
1268,1268,1.0,211,211,211.0,0,0.0,False
1269,1269,1.0,437,437,437.0,0,0.0,False
1270,1270,1.0,629,629,629.0,0,0.0,False
1271,1271,1.0,650,650,650.0,0,0.0,False
1272,1272,1.0,315,315,315.0,0,0.0,False
1273,1273,1.0,207,207,207.0,0,0.0,False
1274,1274,1.0,685,685,685.0,0,0.0,False
1275,1275,1.0,596,596,596.0,0,0.0,False
1276,1276,1.0,687,687,687.0,0,0.0,False
1277,1277,1.0,391,391,391.0,0,0.0,False
1278,1278,1.0,331,331,331.0,0,0.0,False
1279,1279,1.0,534,534,534.0,0,0.0,False
1280,1280,1.0,619,619,619.0,0,0.0,False
1281,1281,1.0,423,423,423.0,0,0.0,False
1282,1282,1.0,613,613,613.0,0,0.0,False
1283,1283,1.0,1106,1106,1106.0,0,0.0,False
1284,1284,1.0,331,331,331.0,0,0.0,False
1285,1285,1.0,623,623,623.0,0,0.0,False
1286,1286,1.0,498,498,498.0,0,0.0,False
1287,1287,1.0,647,647,647.0,0,0.0,False
1288,1288,1.0,512,512,512.0,0,0.0,False
1289,1289,1.0,739,739,739.0,0,0.0,False
1290,1290,1.0,214,214,214.0,0,0.0,False
1291,1291,1.0,593,593,593.0,0,0.0,False
1292,1292,1.0,667,667,667.0,0,0.0,False
1293,1293,1.0,358,358,358.0,0,0.0,False
1294,1294,1.0,518,518,518.0,0,0.0,False
1295,1295,1.0,429,429,429.0,0,0.0,False
1296,1296,1.0,642,642,642.0,0,0.0,False
1297,1297,1.0,814,814,814.0,0,0.0,False
1298,1298,1.0,455,455,455.0,0,0.0,False
1299,1299,1.0,345,345,345.0,0,0.0,False
1300,1300,1.0,447,447,447.0,0,0.0,False
1301,1301,1.0,365,365,365.0,0,0.0,False
1302,1302,1.0,760,760,760.0,0,0.0,False
1303,1303,1.0,212,212,212.0,0,0.0,False
1304,1304,1.0,475,475,475.0,0,0.0,False
1305,1305,1.0,761,761,761.0,0,0.0,False
1306,1306,1.0,293,293,293.0,0,0.0,False
1307,1307,1.0,340,340,340.0,0,0.0,False
1308,1308,1.0,464,464,464.0,0,0.0,False
1309,1309,1.0,387,387,387.0,0,0.0,False
1310,1310,1.0,466,466,466.0,0,0.0,False
1311,1311,1.0,464,464,464.0,0,0.0,False
1312,1312,1.0,693,693,693.0,0,0.0,False
1313,1313,1.0,699,699,699.0,0,0.0,False
1314,1314,1.0,643,643,643.0,0,0.0,False
1315,1315,1.0,370,370,370.0,0,0.0,False
1316,1316,1.0,285,285,285.0,0,0.0,False
1317,1317,1.0,451,451,451.0,0,0.0,False
1318,1318,1.0,573,573,573.0,0,0.0,False
1319,1319,1.0,366,366,366.0,0,0.0,False
1320,1320,1.0,638,638,638.0,0,0.0,False
1321,1321,1.0,542,542,542.0,0,0.0,False
1322,1322,1.0,793,793,793.0,0,0.0,False
1323,1323,1.0,264,264,264.0,0,0.0,False
1324,1324,1.0,230,230,230.0,0,0.0,False
1325,1325,1.0,747,747,747.0,0,0.0,False
1326,1326,1.0,853,853,853.0,0,0.0,False
1327,1327,1.0,1292,1292,1292.0,0,0.0,False
1328,1328,1.0,679,679,679.0,0,0.0,False
1329,1329,1.0,275,275,275.0,0,0.0,False
1330,1330,1.0,362,362,362.0,0,0.0,False
1331,1331,1.0,322,322,322.0,0,0.0,False
1332,1332,1.0,428,428,428.0,0,0.0,False
1333,1333,1.0,207,207,207.0,0,0.0,False
1334,1334,1.0,665,665,665.0,0,0.0,False
1335,1335,1.0,231,231,231.0,0,0.0,False
1336,1336,1.0,449,449,449.0,0,0.0,False
1337,1337,1.0,719,719,719.0,0,0.0,False
1338,1338,1.0,226,226,226.0,0,0.0,False
1339,1339,1.0,281,281,281.0,0,0.0,False
1340,1340,1.0,835,835,835.0,0,0.0,False
1341,1341,1.0,402,402,402.0,0,0.0,False
1342,1342,1.0,367,367,367.0,0,0.0,False
1343,1343,1.0,405,405,405.0,0,0.0,False
1344,1344,1.0,252,252,252.0,0,0.0,False
1345,1345,1.0,267,267,267.0,0,0.0,False
1346,1346,1.0,591,591,591.0,0,0.0,False
1347,1347,1.0,325,325,325.0,0,0.0,False
1348,1348,1.0,674,674,674.0,0,0.0,False
1349,1349,1.0,315,315,315.0,0,0.0,False
1350,1350,1.0,919,919,919.0,0,0.0,False
1351,1351,1.0,310,310,310.0,0,0.0,False
1352,1352,1.0,664,664,664.0,0,0.0,False
1353,1353,1.0,541,541,541.0,0,0.0,False
1354,1354,1.0,210,210,210.0,0,0.0,False
1355,1355,1.0,591,591,591.0,0,0.0,False
1356,1356,1.0,543,543,543.0,0,0.0,False
1357,1357,1.0,723,723,723.0,0,0.0,False
1358,1358,1.0,486,486,486.0,0,0.0,False
1359,1359,1.0,506,506,506.0,0,0.0,False
1360,1360,1.0,285,285,285.0,0,0.0,False
1361,1361,1.0,222,222,222.0,0,0.0,False
1362,1362,1.0,740,740,740.0,0,0.0,False
1363,1363,1.0,532,532,532.0,0,0.0,False
1364,1364,1.0,488,488,488.0,0,0.0,False
1365,1365,1.0,474,474,474.0,0,0.0,False
1366,1366,1.0,569,569,569.0,0,0.0,False
1367,1367,1.0,697,697,697.0,0,0.0,False
1368,1368,1.0,365,365,365.0,0,0.0,False
1369,1369,1.0,360,360,360.0,0,0.0,False
1370,1370,1.0,374,374,374.0,0,0.0,False
1371,1371,1.0,490,490,490.0,0,0.0,False
1372,1372,1.0,725,725,725.0,0,0.0,False
1373,1373,1.0,421,421,421.0,0,0.0,False
1374,1374,1.0,405,405,405.0,0,0.0,False
1375,1375,1.0,577,577,577.0,0,0.0,False
1376,1376,1.0,412,412,412.0,0,0.0,False
1377,1377,1.0,834,834,834.0,0,0.0,False
1378,1378,1.0,653,653,653.0,0,0.0,False
1379,1379,1.0,986,986,986.0,0,0.0,False
1380,1380,1.0,285,285,285.0,0,0.0,False
1381,1381,1.0,521,521,521.0,0,0.0,False
1382,1382,1.0,761,761,761.0,0,0.0,False
1383,1383,1.0,695,695,695.0,0,0.0,False
1384,1384,1.0,657,657,657.0,0,0.0,False
1385,1385,1.0,454,454,454.0,0,0.0,False
1386,1386,1.0,780,780,780.0,0,0.0,False
1387,1387,1.0,666,666,666.0,0,0.0,False
1388,1388,1.0,448,448,448.0,0,0.0,False
1389,1389,1.0,705,705,705.0,0,0.0,False
1390,1390,1.0,234,234,234.0,0,0.0,False
1391,1391,1.0,972,972,972.0,0,0.0,False
1392,1392,1.0,506,506,506.0,0,0.0,False
1393,1393,1.0,301,301,301.0,0,0.0,False
1394,1394,1.0,298,298,298.0,0,0.0,False
1395,1395,1.0,489,489,489.0,0,0.0,False
